,image,superpixels,compactness,model,shap_value,background,predicted,predicted_variance,error term,set_sp
8,Llama.png,16,1000,visiontransformer,-0.7289990505161428,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
9,Llama.png,16,1000,visiontransformer,2.600887808689701,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
10,Llama.png,16,1000,visiontransformer,0.21576990101277382,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
11,Llama.png,16,1000,visiontransformer,1.0407067689551832,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
12,Llama.png,16,1000,visiontransformer,0.13574665513581552,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
13,Llama.png,16,1000,visiontransformer,-1.4330716501758793,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
14,Llama.png,16,1000,visiontransformer,1.1905386449276085,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
15,Llama.png,16,1000,visiontransformer,0.8564086281981198,median,2.0625546107400563,0.8028802423030881,0.7016432910989073,20
0,Llama.png,25,30,visiontransformer,0.736170632758383,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
1,Llama.png,25,30,visiontransformer,0.6276044659770119,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
2,Llama.png,25,30,visiontransformer,0.753619714390906,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
3,Llama.png,25,30,visiontransformer,0.7569307754941881,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
4,Llama.png,25,30,visiontransformer,0.7906596211640098,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
5,Llama.png,25,30,visiontransformer,6.005539006619419,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
6,Llama.png,25,30,visiontransformer,0.2386962943475881,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
7,Llama.png,25,30,visiontransformer,1.1093837808345697,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
8,Llama.png,25,30,visiontransformer,-0.9931663297007489,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
9,Llama.png,25,30,visiontransformer,0.5943885502920749,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
10,Llama.png,25,30,visiontransformer,-0.4088912960956259,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
11,Llama.png,25,30,visiontransformer,1.9132515033303914,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
12,Llama.png,25,30,visiontransformer,0.5660325315684211,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
13,Llama.png,25,30,visiontransformer,-0.20931276663224718,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
14,Llama.png,25,30,visiontransformer,0.8871921896348982,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
15,Llama.png,25,30,visiontransformer,-0.12600685455182692,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
16,Llama.png,25,30,visiontransformer,1.0409712967960623,255,2.05855086120701,1.110307045055051,0.5075033839760091,30
